rep,crossover_log,crossover_gdp
324,9.084558391529322,8818.070770125658
325,9.8246599893606,18483.985533880914
326,10.41804245382964,33457.87466450622
327,10.483560462743299,35723.37311858777
328,10.267959969222533,28795.08434879182
329,10.171597494447717,26149.817603200154
330,7.240577622117466,1394.899462990492
331,9.5416259148712,13927.5742752245
332,10.265791442563483,28732.70909637408
333,10.577411035088343,39238.395956876586
334,9.680512710370369,16002.699574090231
335,7.00995551480287,1107.605231767672
336,9.19850015143669,9882.295990403023
337,9.143991595784538,9358.04421065012
338,9.815502998820952,18315.50043871806
339,9.883164839898825,19597.648036859107
340,9.475805247251014,13040.370494748802
341,9.128014868662943,9209.721304215936
342,9.737640014677833,16943.50773035115
343,10.650729110306841,42223.36882194476
344,9.973117157233531,21442.220056458737
345,10.015679251856762,22374.54598707543
346,7.260487917796325,1422.9506507980375
347,9.910761119375026,20146.001669547437
348,9.417649620420166,12303.630007977112
349,8.538469320721465,5107.520399547367
350,9.455897036324815,12783.32717429315
351,9.64625669087022,15463.79386597637
352,9.737732182583873,16945.06944994873
353,8.799279172823015,6629.463586034813
354,8.735617255701309,6220.572701565382
355,9.79172117150195,17885.062951891738
356,9.913702040989989,20205.33668836636
357,10.062203869620026,23440.108432028366
358,10.356697830071585,31467.099858853824
359,9.839341225328297,18757.355078396908
360,9.908389605832284,20098.281760326507
361,8.70069925090826,6007.111226990736
362,10.12912448415373,25062.412284030164
363,9.256660165319328,10474.093119300358
364,10.12751674956368,25022.150950332794
365,10.120316379621006,24842.629293512444
366,10.24214004676409,28061.113810705494
367,9.787978437051256,17818.249022021882
368,10.15177793801519,25636.642071685972
369,10.555537427044662,38389.42949236169
370,9.524657122501447,13693.23401768673
371,9.710970750045613,16497.609160821772
372,9.510444475383078,13499.993397915141
373,9.870750234406557,19355.854956228693
374,9.695696006043809,16247.527235305844
375,9.116433390508906,9103.674393458827
376,8.616013348805394,5519.338796232822
377,10.16168964994014,25892.008551474955
378,9.97380271019116,21456.924873726137
379,9.605784960618527,14850.44277995808
380,9.070571865321705,8695.59509341066
381,9.324672466213343,11211.24382014915
382,9.21541983041484,10050.923807578687
383,9.685118054645038,16076.567477960576
384,9.727650836657155,16775.098550349223
385,10.14689776706878,25511.835661891433
386,9.898359261626728,19897.696726494953
387,9.448519360323955,12689.362973110598
388,9.255255207909533,10459.38779715608
389,9.722276254526358,16685.181255827167
390,9.623384003612756,15114.109698295117
391,9.59133098951218,14637.338719149386
392,9.86210163931793,19189.17581326697
393,10.482040534808384,35669.117408685044
394,10.120212275626088,24840.043211171815
395,9.171051596592745,9614.730193134854
396,9.028581437804087,8338.023174363776
397,10.042091688543938,22973.385863532356
398,9.227747006979731,10175.590133219135
399,9.660600388030485,15687.200248566473
400,10.203908619282155,27008.546158231966
401,9.841418386816686,18796.35762726265
402,7.122398380543278,1239.4194711458726
403,9.438779550816314,12566.370926820548
404,8.861095820869362,7052.206466905882
405,9.208265730641726,9979.275092463913
406,9.6712183404154,15854.653626621563
407,10.109030877735881,24563.84382962427
408,10.212384987683388,27238.45355881728
409,10.19902349758763,26876.927870881624
410,9.843342382802074,18832.556556007567
411,9.880289891870753,19541.386730198505
412,9.379413084853912,11842.062428372414
413,10.130018488506671,25084.828208181207
414,10.435642673491026,34051.95322917012
415,9.832744563904763,18634.02638379479
416,9.434779440858643,12516.204463920556
417,9.737986875042587,16949.385780995173
418,9.783949674405179,17746.60793531057
419,9.932575521630548,20590.30312015461
420,10.023687832274536,22554.453779368752
421,10.289802451982496,29430.959750167985
422,9.924248201635537,20419.55300939505
423,9.978732151647932,21562.95665274825
424,9.976262806534482,21509.77595887269
425,9.979013228129006,21569.018344585336
426,10.025373995753155,22592.516356457283
427,9.518290292929898,13606.328480355749
428,8.950138879313274,7708.96240217326
429,9.624630477952707,15132.960794468327
430,9.508121915389886,13468.67523657333
431,9.923451897099227,20403.29929901477
432,9.23373196595767,10236.673230326403
433,10.47876022760946,35552.30344366247
434,11.386011377801388,88080.93421709148
435,10.04398359747325,23016.89055786753
436,9.718810381741092,16627.45263800573
437,9.946712994450058,20883.465374764495
438,10.864734580862686,52299.1072889648
439,8.31214922636963,4073.0575059574744
440,9.381024046481476,11861.154911035155
441,9.897188330710785,19874.41153357845
442,9.802027576459448,18070.346818546463
443,9.61667567333313,15013.05857965164
444,9.797633588521869,17991.120120645326
445,8.149140179701806,3460.4024617141654
446,8.965196724277394,7825.921126111533
447,10.119453188279937,24821.194603467255
448,9.298746967008084,10924.322092492199
449,8.918564675462557,7469.360575466246
450,10.258701146905528,28529.706219486012
451,11.288554894264175,79901.89864709196
452,9.517874930964199,13600.678102569456
453,9.54159058226725,13927.082186452088
454,8.308623690577518,4058.7230790518065
455,9.691252270171898,16175.487696587417
456,8.800063731602785,6634.666830755171
457,9.744628309539836,17062.328652624
458,10.18727180603662,26562.92713825832
459,10.103560475751642,24429.83660048794
460,9.907121424708318,20072.809653810127
461,9.757763869149581,17287.930346146233
462,10.008318354003116,22210.453912954534
463,9.504003295443622,13413.316960198526
464,9.674098992905336,15900.391219495401
465,9.98097669507879,21611.41000293523
466,9.828543721514002,18555.911963908617
467,9.433831334231982,12504.343391196999
468,9.307179608808253,11016.832492946467
469,9.09664855219245,8925.329745076915
470,10.52713007499503,37314.231521516645
471,9.998394696304924,21991.134993796848
472,9.57948261051425,14464.93336140306
473,9.635960360295835,15305.390418943867
474,10.386471472958924,32418.076827081415
475,9.87895539985824,19515.326298280273
476,9.674944841712357,15913.846236092237
477,10.283883222165953,29257.26571030213
478,9.943259305565107,20811.464787902056
479,8.507622450842177,4952.374566003043
480,9.456143171395416,12786.473986684265
481,7.839418938300825,2538.729246834892
482,9.084934134684534,8821.384722418165
483,8.712952818407578,6081.172601220576
484,9.864017893347972,19225.982402877275
485,9.312783441203077,11078.742279780954
486,9.76371760752365,17391.16517208178
487,9.75655342601509,17267.016949341447
488,9.17853428955039,9686.944107372483
489,9.186154332064731,9761.040985449055
490,9.11520054710125,9092.457904005605
491,9.369601967188087,11726.446647905486
492,9.776843568675853,17620.94567642833
493,9.456679575564415,12793.334544488926
494,9.83484501683313,18673.20741362909
495,9.113656008796992,9078.425094388727
496,10.658782693379912,42564.79122181561
497,10.457099525084631,34790.49600243114
498,10.167934322522285,26054.201561422135
499,10.05528256734439,23278.432505590914
500,10.040088463938238,22927.411075981512
501,9.812189820579851,18254.918336259692
502,9.478117445464893,13070.557301606654
503,-51.518277298680026,4.225678502329957e-23
504,9.826384160142194,18515.882571734324
505,10.312784679082917,30115.181100261976
506,9.394128259865226,12017.60888021026
507,9.335306459345594,11331.100256735255
508,9.676100146978484,15932.242210890283
509,19.90783959092787,442450694.3153125
510,8.628167497592607,5586.830985378146
511,9.350274733365453,11501.982989609922
512,10.429373082073694,33839.129252286526
513,9.913819137541786,20207.702802149648
514,9.875261614061136,19443.373833480364
515,10.245997434265163,28169.565435881905
516,9.238699018673685,10287.645812852354
517,9.685494654516233,16082.62305139456
518,9.947397046310115,20897.75563518092
519,8.7914273649218,6577.614133818582
520,10.635604889114143,41589.57812886681
521,10.559759569923246,38551.857805184074
522,9.892048275026625,19772.51804504526
523,9.39546487215788,12033.682503676211
524,9.064029537130672,8638.89134600876
525,10.002274681429174,22076.626015133188
526,9.77350120097964,17562.148312764682
527,10.137964550998696,25284.947849352204
